"id"	"rank"	"name"	"realm_name"	"realm_id"	"faction"	"gender"	"race"	"active_spec"	"class"	"rating"	"tier"	"games_won"	"games_lost"	"total_games"	"win_percentage"
248410146	2403	"Tyjes"	"stormrage"	60	"alliance"	"Female"	"Human"	"Survival"	"Hunter"	1895	4	47	32	79	59.5
183156695	2403	"Fakehatt"	"malganis"	59	"horde"	"Female"	"Blood Elf"	"Windwalker"	"Monk"	1895	4	56	39	95	58.9
115983254	2403	"Dewnani"	"garithos"	1141	"horde"	"Male"	"Orc"	"Elemental"	"Shaman"	1895	4	188	131	319	58.9
215229685	2403	"Mistpriest"	"malganis"	59	"horde"	"Female"	"Goblin"	"Discipline"	"Priest"	1895	4	206	145	351	58.7
202424537	2403	"Chrisp"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Marksmanship"	"Hunter"	1895	4	92	69	161	57.1
175200842	2403	"Foraken"	"dragonmaw"	84	"alliance"	"Female"	"Human"	"Arms"	"Warrior"	1895	4	129	101	230	56.1
152642757	2403	"Drizzyx"	"emerald-dream"	162	"horde"	"Male"	"Blood Elf"	"Havoc"	"Demon Hunter"	1895	4	53	44	97	54.6
113027352	2403	"Rakrahnàhoth"	"zangarmarsh"	1572	"horde"	"Male"	"Tauren"	"Unholy"	"Death Knight"	1895	4	99	83	182	54.4
131123105	2403	"Gagadaga"	"anubarak"	1346	"horde"	"Male"	"Orc"	"Outlaw"	"Rogue"	1895	4	200	171	371	53.9
165895418	2403	"Pyuphew"	"archimonde"	56	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1895	4	188	161	349	53.9
191917738	2403	"Wampy"	"sargeras"	76	"alliance"	"Female"	"Void Elf"	"Shadow"	"Priest"	1895	4	75	65	140	53.6
151629434	2403	"Æon"	"arathor"	1165	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1895	4	298	273	571	52.2
235165727	2422	"Drxm"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Restoration"	"Shaman"	1894	4	71	27	98	72.4
250362999	2422	"Stabasaurus"	"blood-furnace"	1558	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1894	4	49	19	68	72.1
213717313	2422	"Deathotic"	"skullcrusher"	74	"alliance"	"Female"	"Human"	"Affliction"	"Warlock"	1894	4	51	20	71	71.8
243960558	2422	"Kelinne"	"zuljin"	61	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1894	4	83	37	120	69.2
202687588	2422	"Takokaraage"	"illidan"	57	"horde"	"Female"	"Orc"	"Marksmanship"	"Hunter"	1894	4	51	23	74	68.9
239936565	2422	"Faithplustwo"	"tichondrius"	11	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1894	4	54	25	79	68.4
239243640	2422	"Jada"	"tichondrius"	11	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1894	4	82	40	122	67.2
194308644	2422	"Angestrasza"	"shattered-hand"	72	"alliance"	"Male"	"Dracthyr"	"Preservation"	"Evoker"	1894	4	122	65	187	65.2
249899784	2422	"Gnaark"	"bleeding-hollow"	73	"horde"	"Male"	"Tauren"	"Outlaw"	"Rogue"	1894	4	61	35	96	63.5
239359720	2422	"Pigdd"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1894	4	181	120	301	60.1
167915778	2422	"Bagheerá"	"azralon"	3209	"alliance"	"Female"	"Night Elf"	"Guardian"	"Druid"	1894	4	92	62	154	59.7
194550653	2422	"Rocketralph"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Holy"	"Priest"	1894	4	106	72	178	59.6
198768733	2422	"Blazeddru"	"tichondrius"	11	"horde"	"Female"	"Tauren"	"Restoration"	"Druid"	1894	4	49	37	86	57
223904906	2422	"Loudclapper"	"illidan"	57	"horde"	"Female"	"Orc"	"Shadow"	"Priest"	1894	4	112	86	198	56.6
234653399	2422	"Orco"	"aerie-peak"	1284	"horde"	"Female"	"Orc"	"Assassination"	"Rogue"	1894	4	113	89	202	55.9
194872453	2422	"Yazukii"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1894	4	156	123	279	55.9
238735783	2422	"Popeslim"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1894	4	144	118	262	55
247823593	2439	"Aperat"	"bleeding-hollow"	73	"horde"	"Female"	"Blood Elf"	"Unholy"	"Death Knight"	1893	4	37	9	46	80.4
239683910	2439	"Homun"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Windwalker"	"Monk"	1893	4	70	27	97	72.2
249910975	2439	"Xioqt"	"chogall"	1067	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1893	4	32	13	45	71.1
234480755	2439	"Golden"	"area-52"	1566	"alliance"	"Male"	"Dracthyr"	"Devastation"	"Evoker"	1893	4	115	64	179	64.2
188210364	2439	"Puckfurp"	"kiljaeden"	9	"horde"	"Female"	"Orc"	"Restoration"	"Shaman"	1893	4	38	23	61	62.3
239756190	2439	"Convokepls"	"tichondrius"	11	"horde"	"Male"	"Troll"	"Balance"	"Druid"	1893	4	49	33	82	59.8
202702738	2439	"Yoë"	"barthilas"	3723	"horde"	"Female"	"Orc"	"Assassination"	"Rogue"	1893	4	62	42	104	59.6
234793366	2439	"Innovate"	"kelthuzad"	16	"horde"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1893	4	53	36	89	59.6
251075013	2439	"Ecurbecurb"	"zuljin"	61	"alliance"	"Male"	"Dark Iron Dwarf"	"Enhancement"	"Shaman"	1893	4	244	166	410	59.5
209167273	2439	"Wrekless"	"burning-blade"	91	"horde"	"Male"	"Undead"	"Assassination"	"Rogue"	1893	4	159	109	268	59.3
230218258	2439	"Kaeligh"	"ragnaros"	1427	"horde"	"Female"	"Blood Elf"	"Unholy"	"Death Knight"	1893	4	57	40	97	58.8
239871263	2439	"Lighost"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1893	4	91	65	156	58.3
172205809	2439	"Yokokoko"	"sargeras"	76	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	1893	4	217	156	373	58.2
110144004	2439	"Takkeya"	"zuljin"	61	"horde"	"Male"	"Orc"	"Windwalker"	"Monk"	1893	4	131	103	234	56
194463201	2439	"Pwnd"	"sargeras"	76	"alliance"	"Male"	"Dark Iron Dwarf"	"Arms"	"Warrior"	1893	4	215	173	388	55.4
168954336	2439	"Angree"	"zuljin"	61	"horde"	"Female"	"Orc"	"Unholy"	"Death Knight"	1893	4	100	86	186	53.8
223257965	2439	"Zoeexo"	"alexstrasza"	1070	"alliance"	"Female"	"Dark Iron Dwarf"	"Arms"	"Warrior"	1893	4	58	52	110	52.7
195038430	2439	"Rognoma"	"azralon"	3209	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1893	4	264	245	509	51.9
239824661	2439	"Irprincez"	"tichondrius"	11	"alliance"	"Female"	"Dwarf"	"Arms"	"Warrior"	1893	4	520	498	1018	51.1
153654815	2458	"Norrismonje"	"vashj"	1348	"alliance"	"Male"	"Human"	"Mistweaver"	"Monk"	1892	4	57	23	80	71.2
219704249	2458	"Bigmancam"	"illidan"	57	"horde"	"Male"	"Orc"	"Affliction"	"Warlock"	1892	4	52	21	73	71.2
248764948	2458	"Druidsz"	"stormrage"	60	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1892	4	128	60	188	68.1
237560824	2458	"Brettxyz"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1892	4	58	29	87	66.7
194667833	2458	"Bigolebobcat"	"sargeras"	76	"alliance"	"Male"	"Dark Iron Dwarf"	"Restoration"	"Shaman"	1892	4	85	44	129	65.9
159491719	2458	"Staysteezy"	"malganis"	59	"horde"	"Female"	"Orc"	"Unholy"	"Death Knight"	1892	4	69	36	105	65.7
223184751	2458	"Hotsnprayers"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1892	4	65	35	100	65
160025622	2458	"Ilovesakura"	"uldum"	116	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1892	4	41	25	66	62.1
235114044	2458	"Couer"	"icecrown"	14	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1892	4	67	41	108	62
235050793	2458	"Neilpeart"	"malganis"	59	"horde"	"Male"	"Tauren"	"Arms"	"Warrior"	1892	4	89	56	145	61.4
251325716	2458	"Jxred"	"stormrage"	60	"alliance"	"Female"	"Night Elf"	"Shadow"	"Priest"	1892	4	68	43	111	61.3
239248707	2458	"Farestaff"	"tichondrius"	11	"horde"	"Male"	"Tauren"	"Feral"	"Druid"	1892	4	116	77	193	60.1
200646347	2458	"Reaneas"	"zuljin"	61	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1892	4	119	79	198	60.1
95998687	2458	"Sansin"	"quelthalas"	1428	"horde"	"Male"	"Undead"	"Holy"	"Priest"	1892	4	125	84	209	59.8
183887891	2458	"Illmindofbdk"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1892	4	34	24	58	58.6
194604922	2458	"Varbirttok"	"sargeras"	76	"alliance"	"Female"	"Human"	"Discipline"	"Priest"	1892	4	278	202	480	57.9
202913653	2458	"Billrippin"	"frostmourne"	3725	"alliance"	"Male"	"Dwarf"	"Arms"	"Warrior"	1892	4	85	62	147	57.8
231137423	2458	"Jointers"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1892	4	257	190	447	57.5
194199723	2458	"Azrek"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1892	4	134	104	238	56.3
193955229	2458	"Ebifurya"	"emerald-dream"	162	"horde"	"Female"	"Orc"	"Affliction"	"Warlock"	1892	4	126	100	226	55.8
249144128	2458	"Quappy"	"zuljin"	61	"horde"	"Female"	"Orc"	"Assassination"	"Rogue"	1892	4	259	234	493	52.5
197632369	2458	"Symbiant"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1892	4	289	286	575	50.3
192718919	2480	"Ascherx"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1891	4	47	21	68	69.1
225259558	2480	"Poozy"	"thrall"	1263	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1891	4	55	28	83	66.3
225243552	2480	"Trevweaver"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Mistweaver"	"Monk"	1891	4	51	26	77	66.2
183941228	2480	"Malthite"	"malganis"	59	"horde"	"Male"	"Highmountain Tauren"	"Balance"	"Druid"	1891	4	55	31	86	64
221372700	2480	"Alcoric"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1891	4	137	80	217	63.1
232936268	2480	"Darkvagician"	"malganis"	59	"alliance"	"Female"	"Human"	"Shadow"	"Priest"	1891	4	39	23	62	62.9
192669153	2480	"Queuethunder"	"blades-edge"	1564	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1891	4	277	176	453	61.1
81286404	2480	"Wankstaa"	"ragnaros"	1427	"horde"	"Female"	"Undead"	"Shadow"	"Priest"	1891	4	129	85	214	60.3
223058109	2480	"Goatsterge"	"illidan"	57	"horde"	"Female"	"Orc"	"Elemental"	"Shaman"	1891	4	51	34	85	60
240126457	2480	"Gvjellybeans"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Marksmanship"	"Hunter"	1891	4	218	151	369	59.1
190465691	2480	"Gravegrips"	"sargeras"	76	"alliance"	"Male"	"Kul Tiran"	"Unholy"	"Death Knight"	1891	4	92	64	156	59
239898390	2480	"Mimidelol"	"tichondrius"	11	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	1891	4	128	92	220	58.2
238001798	2480	"Duchi"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Mistweaver"	"Monk"	1891	4	64	48	112	57.1
202827443	2480	"Membaberry"	"gundrak"	3737	"alliance"	"Male"	"Dark Iron Dwarf"	"Restoration"	"Shaman"	1891	4	73	55	128	57
237635498	2480	"Nüm"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Assassination"	"Rogue"	1891	4	125	95	220	56.8
157322640	2480	"Devali"	"emerald-dream"	162	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1891	4	57	44	101	56.4
186108033	2480	"Belldandyz"	"sargeras"	76	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1891	4	406	316	722	56.2
175983915	2480	"Wooran"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1891	4	97	76	173	56.1
160704494	2480	"Troilo"	"ragnaros"	1427	"horde"	"Male"	"Troll"	"Demonology"	"Warlock"	1891	4	218	178	396	55.1
110234608	2480	"Voltonjud"	"bleeding-hollow"	73	"alliance"	"Female"	"Human"	"Fire"	"Mage"	1891	4	107	90	197	54.3
250776508	2480	"Duttylove"	"zuljin"	61	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1891	4	216	188	404	53.5
235507161	2480	"Wildlsd"	"area-52"	1566	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1891	4	141	129	270	52.2
239700858	2502	"Káldorei"	"proudmoore"	5	"alliance"	"Female"	"Night Elf"	"Shadow"	"Priest"	1890	4	36	12	48	75
235132688	2502	"Yeezypenguin"	"kelthuzad"	16	"alliance"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1890	4	47	20	67	70.1
224349416	2502	"Xiaolongying"	"illidan"	57	"horde"	"Female"	"Dracthyr"	"Devastation"	"Evoker"	1890	4	41	18	59	69.5
174360629	2502	"Restoyeti"	"tichondrius"	11	"horde"	"Male"	"Orc"	"Restoration"	"Shaman"	1890	4	91	41	132	68.9
185113411	2502	"Smooghoul"	"frostmourne"	3725	"alliance"	"Male"	"Dark Iron Dwarf"	"Unholy"	"Death Knight"	1890	4	64	33	97	66
175323862	2502	"Reckquan"	"tichondrius"	11	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1890	4	43	23	66	65.2
248866687	2502	"Negleçt"	"stormrage"	60	"alliance"	"Female"	"Gnome"	"Arms"	"Warrior"	1890	4	136	74	210	64.8
233408127	2502	"Lalaliza"	"kelthuzad"	16	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1890	4	47	26	73	64.4
250133552	2502	"Fitschi"	"zuljin"	61	"horde"	"Female"	"Orc"	"Mistweaver"	"Monk"	1890	4	74	42	116	63.8
250130735	2502	"Boomerglad"	"bleeding-hollow"	73	"horde"	"Male"	"Goblin"	"Discipline"	"Priest"	1890	4	41	24	65	63.1
194483338	2502	"Nykuna"	"sargeras"	76	"alliance"	"Female"	"Human"	"Arms"	"Warrior"	1890	4	68	40	108	63
194464042	2502	"Malhandir"	"azgalor"	77	"alliance"	"Male"	"Human"	"Unholy"	"Death Knight"	1890	4	57	34	91	62.6
249320966	2502	"Verbz"	"stormrage"	60	"alliance"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1890	4	62	37	99	62.6
194432657	2502	"Heywhatsup"	"emerald-dream"	162	"alliance"	"Female"	"Night Elf"	"Mistweaver"	"Monk"	1890	4	81	50	131	61.8
239504833	2502	"Chronaldx"	"tichondrius"	11	"alliance"	"Female"	"Dracthyr"	"Preservation"	"Evoker"	1890	4	79	51	130	60.8
193006549	2502	"Mwomegalul"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Mistweaver"	"Monk"	1890	4	200	131	331	60.4
237791818	2502	"Livejazzy"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Survival"	"Hunter"	1890	4	113	77	190	59.5
171626553	2502	"Chewwy"	"drakthul"	1140	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1890	4	130	91	221	58.8
178988320	2502	"Ultradumb"	"ragnaros"	1427	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1890	4	40	28	68	58.8
202156556	2502	"Nushou"	"barthilas"	3723	"alliance"	"Female"	"Night Elf"	"Beast Mastery"	"Hunter"	1890	4	166	124	290	57.2
243836769	2502	"Felswamp"	"zuljin"	61	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1890	4	111	83	194	57.2
237183472	2502	"Smeekq"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1890	4	128	99	227	56.4
239717759	2502	"Dennerdz"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1890	4	539	440	979	55.1
234658339	2502	"Plasticbull"	"area-52"	1566	"horde"	"Male"	"Highmountain Tauren"	"Discipline"	"Priest"	1890	4	63	52	115	54.8
162174775	2526	"Hotwhite"	"kelthuzad"	16	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1889	4	41	9	50	82
225029877	2526	"Ascherx"	"illidan"	57	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1889	4	34	15	49	69.4
235655180	2526	"Ghuj"	"malganis"	59	"horde"	"Male"	"Tauren"	"Marksmanship"	"Hunter"	1889	4	42	21	63	66.7
188618527	2526	"Meanhunt"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1889	4	74	40	114	64.9
239842899	2526	"Revzy"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1889	4	53	29	82	64.6
221225397	2526	"Dayquills"	"illidan"	57	"horde"	"Female"	"Undead"	"Holy"	"Priest"	1889	4	78	43	121	64.5
239649280	2526	"Younghalo"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1889	4	51	30	81	63
117850655	2526	"June"	"dragonmaw"	84	"alliance"	"Male"	"Human"	"Discipline"	"Priest"	1889	4	70	43	113	61.9
179812304	2526	"Tamajka"	"the-forgotten-coast"	1344	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1889	4	276	173	449	61.5
239884979	2526	"Bboroomi"	"tichondrius"	11	"alliance"	"Female"	"Gnome"	"Arms"	"Warrior"	1889	4	68	43	111	61.3
202867140	2526	"Gämèøvërkíd"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1889	4	99	63	162	61.1
246481179	2526	"Pearltiger"	"bleeding-hollow"	73	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1889	4	82	55	137	59.9
192211099	2526	"Fashiondiva"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1889	4	98	66	164	59.8
202097444	2526	"Ponyi"	"frostmourne"	3725	"alliance"	"Male"	"Dwarf"	"Elemental"	"Shaman"	1889	4	220	150	370	59.5
106485637	2526	"Bigbrainbob"	"sargeras"	76	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	1889	4	145	111	256	56.6
239148893	2526	"Renahla"	"proudmoore"	5	"alliance"	"Female"	"Dracthyr"	"Devastation"	"Evoker"	1889	4	83	66	149	55.7
162327076	2526	"Damette"	"malganis"	59	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1889	4	89	71	160	55.6
233154941	2526	"Scrubbin"	"burning-blade"	91	"horde"	"Male"	"Undead"	"Holy"	"Priest"	1889	4	107	91	198	54
187369388	2526	"Bmx"	"sargeras"	76	"alliance"	"Male"	"Dark Iron Dwarf"	"Elemental"	"Shaman"	1889	4	61	58	119	51.3
188394776	2545	"Elemka"	"sargeras"	76	"horde"	"Female"	"Orc"	"Restoration"	"Shaman"	1888	4	33	8	41	80.5
239494095	2545	"Fiftyyddash"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Survival"	"Hunter"	1888	4	50	16	66	75.8
193231342	2545	"Åcx"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Survival"	"Hunter"	1888	4	45	19	64	70.3
194559888	2545	"Indiowalker"	"azralon"	3209	"alliance"	"Female"	"Dark Iron Dwarf"	"Windwalker"	"Monk"	1888	4	84	36	120	70
225784397	2545	"Uta"	"thrall"	1263	"alliance"	"Male"	"Dark Iron Dwarf"	"Unholy"	"Death Knight"	1888	4	49	22	71	69
177368634	2545	"Pinkerzz"	"tichondrius"	11	"horde"	"Female"	"Highmountain Tauren"	"Restoration"	"Druid"	1888	4	44	21	65	67.7
232377295	2545	"Klzl"	"quelthalas"	1428	"alliance"	"Female"	"Gnome"	"Discipline"	"Priest"	1888	4	36	18	54	66.7
229760958	2545	"Khanittus"	"area-52"	1566	"horde"	"Male"	"Highmountain Tauren"	"Beast Mastery"	"Hunter"	1888	4	394	206	600	65.7
186941956	2545	"Mcchicken"	"jaedenar"	1291	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1888	4	48	26	74	64.9
192173479	2545	"Twogrok"	"madoran"	1173	"horde"	"Male"	"Orc"	"Beast Mastery"	"Hunter"	1888	4	47	26	73	64.4
231507326	2545	"Sílk"	"kiljaeden"	9	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1888	4	107	64	171	62.6
203174168	2545	"Bréakout"	"nagrand"	3734	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1888	4	83	52	135	61.5
243502726	2545	"Retnuhdrol"	"stormrage"	60	"alliance"	"Female"	"Human"	"Beast Mastery"	"Hunter"	1888	4	66	43	109	60.6
167393674	2545	"Dahnga"	"frostmourne"	3725	"alliance"	"Male"	"Human"	"Unholy"	"Death Knight"	1888	4	164	114	278	59
235169261	2545	"Illidavey"	"malganis"	59	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1888	4	128	90	218	58.7
194445780	2545	"Savageceo"	"sargeras"	76	"alliance"	"Female"	"Night Elf"	"Feral"	"Druid"	1888	4	119	84	203	58.6
166828000	2545	"Griefingtons"	"kelthuzad"	16	"alliance"	"Male"	"Night Elf"	"Assassination"	"Rogue"	1888	4	79	59	138	57.2
193934235	2545	"Nezly"	"sargeras"	76	"alliance"	"Male"	"Gnome"	"Mistweaver"	"Monk"	1888	4	97	73	170	57.1
239635925	2545	"Rkn"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Shadow"	"Priest"	1888	4	96	76	172	55.8
134867821	2545	"Parishealton"	"anubarak"	1346	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1888	4	209	183	392	53.3
188782635	2545	"Jutank"	"sargeras"	76	"alliance"	"Male"	"Human"	"Fury"	"Warrior"	1888	4	263	251	514	51.2
193189644	2566	"Myllionaire"	"emerald-dream"	162	"alliance"	"Female"	"Night Elf"	"Unholy"	"Death Knight"	1887	4	42	12	54	77.8
181089567	2566	"Ripzen"	"magtheridon"	78	"horde"	"Female"	"Orc"	"Mistweaver"	"Monk"	1887	4	54	26	80	67.5
238691220	2566	"Pråda"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1887	4	81	41	122	66.4
237524754	2566	"Xskynet"	"tichondrius"	11	"horde"	"Female"	"Orc"	"Beast Mastery"	"Hunter"	1887	4	51	28	79	64.6
131274337	2566	"Wompo"	"wyrmrest-accord"	1369	"alliance"	"Female"	"Night Elf"	"Havoc"	"Demon Hunter"	1887	4	50	29	79	63.3
215273254	2566	"Sunbrodk"	"area-52"	1566	"horde"	"Male"	"Orc"	"Unholy"	"Death Knight"	1887	4	121	71	192	63
172300334	2566	"Whiteworm"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1887	4	64	39	103	62.1
177922011	2566	"Conor"	"bronzebeard"	117	"alliance"	"Female"	"Night Elf"	"Subtlety"	"Rogue"	1887	4	161	102	263	61.2
196454356	2566	"Notsquishy"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1887	4	130	83	213	61
238312475	2566	"Rbgcleave"	"tichondrius"	11	"horde"	"Female"	"Blood Elf"	"Havoc"	"Demon Hunter"	1887	4	59	38	97	60.8
233109182	2566	"Fistmycherry"	"area-52"	1566	"alliance"	"Male"	"Dwarf"	"Brewmaster"	"Monk"	1887	4	44	29	73	60.3
231654794	2566	"Cornbreaker"	"area-52"	1566	"horde"	"Male"	"Blood Elf"	"Fury"	"Warrior"	1887	4	83	55	138	60.1
201110627	2566	"Velo"	"gundrak"	3737	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1887	4	104	71	175	59.4
238097371	2566	"Abssai"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Assassination"	"Rogue"	1887	4	51	35	86	59.3
239907321	2566	"Oldhog"	"tichondrius"	11	"horde"	"Female"	"Dracthyr"	"Devastation"	"Evoker"	1887	4	121	84	205	59
194445755	2566	"Jikurou"	"sargeras"	76	"alliance"	"Male"	"Night Elf"	"Havoc"	"Demon Hunter"	1887	4	74	54	128	57.8
123408473	2566	"Deathwysh"	"tichondrius"	11	"horde"	"Female"	"Pandaren"	"Discipline"	"Priest"	1887	4	64	50	114	56.1
170305556	2566	"Dropzone"	"windrunner"	87	"horde"	"Female"	"Tauren"	"Restoration"	"Druid"	1887	4	710	563	1273	55.8
180481918	2566	"Adabelo"	"area-52"	1566	"horde"	"Female"	"Blood Elf"	"Retribution"	"Paladin"	1887	4	81	72	153	52.9
239941545	2566	"Aabao"	"tichondrius"	11	"alliance"	"Female"	"Gnome"	"Mistweaver"	"Monk"	1887	4	438	408	846	51.8
239939276	2566	"Soopi"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Arms"	"Warrior"	1887	4	449	420	869	51.7
235890828	2587	"Ziegey"	"tichondrius"	11	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1886	4	34	13	47	72.3
237424653	2587	"Aaff"	"tichondrius"	11	"horde"	"Male"	"Undead"	"Discipline"	"Priest"	1886	4	107	55	162	66
177414597	2587	"Jayto"	"frostmourne"	3725	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1886	4	121	63	184	65.8
153866564	2587	"Goblinirl"	"hyjal"	6	"alliance"	"Female"	"Night Elf"	"Discipline"	"Priest"	1886	4	128	78	206	62.1
233102067	2587	"Ðgødx"	"ragnaros"	1427	"alliance"	"Female"	"Night Elf"	"Restoration"	"Druid"	1886	4	77	51	128	60.2
188013700	2587	"Yoojimin"	"kiljaeden"	9	"horde"	"Female"	"Orc"	"Windwalker"	"Monk"	1886	4	117	85	202	57.9
107840443	2587	"Tbooster"	"illidan"	57	"horde"	"Female"	"Blood Elf"	"Discipline"	"Priest"	1886	4	109	81	190	57.4
237173921	2587	"Getlownoob"	"tichondrius"	11	"alliance"	"Female"	"Human"	"Marksmanship"	"Hunter"	1886	4	156	119	275	56.7
191741584	2587	"Baldzx"	"sargeras"	76	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1886	4	77	60	137	56.2
84534738	2587	"Doappy"	"darkspear"	120	"alliance"	"Male"	"Human"	"Fury"	"Warrior"	1886	4	106	83	189	56.1
239033280	2587	"Wilwal"	"tichondrius"	11	"horde"	"Male"	"Troll"	"Arms"	"Warrior"	1886	4	66	53	119	55.5
224891114	2587	"Flokkox"	"illidan"	57	"alliance"	"Male"	"Human"	"Holy"	"Paladin"	1886	4	59	48	107	55.1
247942088	2587	"Krakentrump"	"stormrage"	60	"alliance"	"Male"	"Night Elf"	"Restoration"	"Druid"	1886	4	124	107	231	53.7
222939217	2587	"Bustedaff"	"illidan"	57	"horde"	"Male"	"Orc"	"Destruction"	"Warlock"	1886	4	107	93	200	53.5
239667845	2587	"Ganaman"	"tichondrius"	11	"alliance"	"Male"	"Dwarf"	"Restoration"	"Shaman"	1886	4	58	53	111	52.3
237258315	2602	"Amine"	"tichondrius"	11	"horde"	"Female"	"Undead"	"Discipline"	"Priest"	1885	4	43	13	56	76.8
